tradedate;tradetime;B1;B2;B3;T1;G1;G2;G3;G4;G5;G6;G7;G8;G9
27.04.2021;18:39:58;739,641595;-242,769487;-199,363215;1,105171;-4,001608;3,458921;1,327954;-1,575216;0,504326;2,642759;-0,754924;0,000000;0,000000
28.04.2021;18:39:54;741,236517;-250,928742;-181,915264;1,122751;-0,022347;0,320926;-0,052973;-1,777020;-0,353390;2,959687;0,550583;0,000000;0,000000
29.04.2021;18:39:55;744,624804;-259,453706;-178,456628;1,171095;-0,316401;-0,427919;0,731942;-1,171997;-1,958622;3,141952;0,850131;0,000000;0,000000
30.04.2021;18:39:51;746,507268;-269,292025;-162,527946;1,206685;-3,449630;3,335949;0,918750;-1,923010;-0,885155;1,809274;0,450910;0,000000;0,000000
04.05.2021;18:39:53;742,647143;-263,143665;-161,172211;1,218768;-2,079069;2,317091;2,120595;-0,562124;-1,643158;1,297294;0,797232;0,000000;0,000000
05.05.2021;18:39:52;743,417402;-267,233055;-127,893716;1,329228;-3,021850;2,342607;3,313836;-0,972368;-1,753938;1,059219;0,867905;0,000000;0,000000
06.05.2021;18:39:58;744,833535;-262,811405;-118,310117;1,430028;-2,850105;1,191919;2,627152;0,640244;-3,411170;1,141893;1,497820;0,000000;0,000000
07.05.2021;18:39:53;745,471450;-261,808193;-102,400640;1,540891;-0,597885;0,010300;2,260029;0,843296;-2,948518;1,422034;0,426254;0,000000;0,000000
10.05.2021;18:39:56;739,378356;-262,484702;-99,592052;1,411729;-2,700755;-0,027160;2,646377;-1,473301;-2,234408;1,207012;1,267562;0,000000;0,000000
11.05.2021;18:39:54;749,029126;-258,581227;-102,842663;1,556785;0,012415;0,010480;-0,018752;-1,085024;-1,864358;3,590707;0,593691;0,000000;0,000000
12.05.2021;18:39:59;760,480580;-259,296849;-114,405027;1,656209;0,492989;1,010504;-1,502262;-1,691450;-2,035011;3,660734;-0,016357;0,000000;0,000000
13.05.2021;18:39:59;758,054224;-260,517913;-118,210567;1,509736;0,022174;1,469249;-0,884283;-1,928666;-1,108584;4,319881;-0,442091;0,000000;0,000000
14.05.2021;18:39:59;755,631440;-259,231698;-115,899277;1,561134;-0,049107;0,820229;-0,056778;-1,712150;-0,375575;3,073262;0,011280;0,000000;0,000000
17.05.2021;18:39:58;754,131622;-256,549621;-120,082471;1,484921;0,032878;1,783611;0,649290;-1,362332;-0,613930;2,589876;-0,773980;0,000000;0,000000
18.05.2021;18:39:59;754,841831;-257,362784;-114,905430;1,511730;-2,670898;3,430551;1,517500;-2,041898;-0,407978;0,974568;0,586210;0,000000;0,000000
19.05.2021;18:39:59;755,988798;-259,237996;-112,146659;1,494876;-3,292298;3,894583;-0,845481;-1,904275;0,594241;0,966840;0,027940;0,000000;0,000000
20.05.2021;18:39:58;753,032440;-258,887109;-100,316588;1,542060;-2,198587;2,486038;2,200959;-0,246347;-1,495600;0,340316;0,352309;0,000000;0,000000
21.05.2021;18:39:31;754,375739;-257,741129;-99,171842;1,585947;-0,167461;0,565112;1,613075;0,031969;-2,885430;1,462428;1,006756;0,000000;0,000000
24.05.2021;18:39:57;751,879210;-256,487457;-95,528601;1,532085;-1,507265;1,255112;2,599767;-1,847894;-1,740744;2,549575;0,375103;0,000000;0,000000
25.05.2021;18:39:56;757,620273;-255,813645;-98,604899;1,641971;-0,529507;0,652167;0,627861;-1,573217;-2,135702;4,146216;-0,403129;0,000000;0,000000
26.05.2021;18:39:58;752,696967;-248,164788;-102,376237;1,598915;0,017002;0,495849;0,589171;-1,410604;-1,920873;4,096300;-0,616424;0,000000;0,000000
27.05.2021;18:39:58;750,316100;-233,397973;-90,464892;1,656477;-0,362032;3,417564;1,539597;-1,041540;-1,259856;1,892454;-0,186090;0,000000;0,000000
28.05.2021;18:39:58;750,940455;-226,341781;-76,022334;1,828609;-8,523080;9,481942;1,796721;-4,450637;-0,671082;1,993203;1,486293;0,000000;0,000000
31.05.2021;18:39:56;749,864911;-226,081993;-65,448577;1,812068;-4,157550;7,454553;1,562337;-2,805676;-1,115716;1,581432;1,073124;0,000000;0,000000
01.06.2021;18:39:51;752,839493;-213,015475;-64,717112;1,986064;-4,862567;8,954345;-1,264173;-4,648520;-0,456588;2,021196;0,310405;0,000000;0,000000
02.06.2021;18:39:58;748,215180;-215,197671;-58,745107;1,756234;-3,655355;10,875970;-1,842833;-3,931659;-1,683798;0,583472;0,630829;0,000000;0,000000
03.06.2021;18:39:53;749,825647;-210,690843;-55,175573;1,890213;-5,088477;8,073275;-0,573457;-2,101312;0,366338;0,571365;0,247815;0,000000;0,000000
04.06.2021;18:39:59;747,149530;-199,604107;-45,303203;1,838838;-0,276968;3,219856;-1,567642;-2,111593;-1,311001;1,472751;0,016284;0,000000;0,000000
07.06.2021;18:39:51;742,406377;-198,167058;-36,627562;1,601984;-4,348111;6,451111;-0,193512;-2,873386;-2,708303;0,128536;0,313881;0,000000;0,000000
08.06.2021;18:39:51;745,849965;-203,320768;-28,822986;1,542607;-4,166044;8,012338;-2,216443;-4,114569;-2,019433;1,252940;1,011242;0,000000;0,000000
09.06.2021;18:39:54;750,137344;-205,595733;-23,837658;1,690013;-1,316274;6,400143;-0,692538;-1,756752;-1,846007;0,023675;-0,016747;0,000000;0,000000
10.06.2021;18:39:54;735,042890;-192,389509;-17,542787;1,530282;-3,257309;6,411060;2,379854;-1,637765;-1,991801;0,851697;0,897349;0,000000;0,000000
11.06.2021;18:39:55;734,470922;-183,264146;-19,862073;1,785306;-0,052603;2,830399;0,202012;0,042931;-1,775830;0,781792;-0,541588;0,000000;0,000000
14.06.2021;18:39:58;737,957941;-182,512745;-20,950994;1,952241;-4,500695;5,071774;-0,392992;2,268039;-3,106049;0,646293;0,715188;0,000000;0,000000
15.06.2021;18:39:55;740,836904;-176,517736;-20,518300;1,883681;-0,432468;2,050455;0,032543;1,313711;-1,599950;0,060121;0,178389;0,000000;0,000000
16.06.2021;18:39:36;727,711352;-174,370561;-13,318345;1,315935;-0,375474;-2,361374;2,870862;2,482591;-3,538670;-1,034835;0,238566;0,000000;0,000000
17.06.2021;18:38:56;717,955961;-170,745154;-9,885770;1,095906;0,062633;1,152274;2,306441;2,562499;-6,630050;-0,663684;0,414289;0,000000;0,000000
18.06.2021;18:39:52;708,324315;-167,189727;-6,810232;0,990722;-0,019204;0,977407;2,273423;0,662780;-6,497201;0,649087;1,651678;0,000000;0,000000
21.06.2021;18:39:28;708,470322;-165,731515;-5,348082;0,951371;-1,018505;-1,233231;1,866750;2,058645;-6,449353;0,518489;1,425945;0,000000;0,000000
22.06.2021;18:39:38;714,337142;-172,414809;-5,113154;1,077967;-0,055748;-2,619524;2,400936;2,200200;-6,062309;0,933667;1,850964;0,000000;0,000000
23.06.2021;18:39:54;711,278797;-170,225080;-4,646395;1,070680;-0,016289;-0,459363;1,890117;0,830522;-5,128837;-0,040810;1,358375;0,000000;0,000000
24.06.2021;18:39:44;707,852223;-169,809685;-2,986418;1,005306;-0,168774;-1,304556;2,218219;1,994006;-4,775595;-0,306406;1,327942;0,000000;0,000000
25.06.2021;18:39:50;709,206065;-170,436716;-2,176931;1,065994;0,766492;-1,821304;1,177724;2,162578;-3,022254;0,281404;0,683947;0,000000;0,000000
28.06.2021;18:39:39;710,233526;-166,513803;-3,351030;0,937281;0,056311;-4,124073;2,175649;4,069022;-3,138660;-1,600203;0,917329;0,000000;0,000000
29.06.2021;18:39:47;711,982259;-171,420084;-4,127768;0,842025;2,473284;-6,626044;2,863593;4,463643;-1,630001;0,518136;0,710071;0,000000;0,000000
30.06.2021;18:39:31;709,206115;-168,136146;-10,323016;0,806015;2,562889;-8,396638;3,551696;6,485598;-2,721163;0,379823;0,668233;0,000000;0,000000
01.07.2021;18:39:29;711,797252;-178,180239;-12,758752;0,764342;1,982658;-7,510385;1,728974;6,252565;-0,872573;-1,444062;0,365354;0,000000;0,000000
02.07.2021;18:39:45;708,309435;-180,133892;-14,433699;0,580625;3,002431;-2,511529;3,522545;4,491730;-3,660281;-2,682335;-0,012163;0,000000;0,000000
05.07.2021;18:39:59;706,931174;-162,445743;-17,688821;0,627564;0,576958;-1,301076;1,893387;1,819887;-3,946316;-0,536654;1,100000;0,000000;0,000000
06.07.2021;18:39:58;707,715547;-163,645647;-19,661946;0,689367;0,042770;-2,643617;0,564186;4,668417;-1,730707;0,290651;0,491160;0,000000;0,000000
07.07.2021;18:39:58;708,464421;-161,679749;-20,362434;0,676004;0,825088;-2,600674;0,496412;4,074746;-1,729489;-1,158706;0,609284;0,000000;0,000000
08.07.2021;18:39:58;709,600301;-160,468630;-21,910355;0,609774;1,109504;-3,487662;1,210400;4,643813;-1,203376;-1,704470;0,618251;0,000000;0,000000
09.07.2021;18:39:57;707,121650;-155,608832;-20,750221;0,595857;0,744679;-0,437038;-1,163386;1,397341;-1,529361;-0,734493;0,927512;0,000000;0,000000
12.07.2021;18:39:57;704,902238;-143,489243;-10,881617;0,513796;1,591695;2,574768;-2,534479;-1,913711;-3,177684;0,062950;1,789541;0,000000;0,000000
13.07.2021;18:39:58;712,079069;-146,523146;-0,826891;0,707581;0,020082;0,025149;1,298416;1,527515;-5,756928;-2,919437;2,025215;0,000000;0,000000
14.07.2021;18:38:00;709,749787;-143,442667;-3,175869;0,651471;0,889487;1,263710;0,962105;-0,790367;-4,590316;-1,599434;1,934472;0,000000;0,000000
15.07.2021;18:39:54;711,371729;-133,068168;-2,988563;0,822968;-0,315877;-0,423624;3,262571;-1,350735;-4,537895;-1,635882;1,608312;0,000000;0,000000
16.07.2021;18:39:58;713,751301;-129,874725;-2,924760;0,957303;-1,283578;0,747672;4,851422;-2,928471;-5,393752;-1,523622;1,523846;0,000000;0,000000
19.07.2021;18:39:53;713,239321;-130,894677;2,001941;0,920092;-3,221048;2,489444;4,585342;-5,682255;-6,142025;0,460620;3,120709;0,000000;0,000000
20.07.2021;18:39:58;714,043179;-120,796544;2,130517;1,222178;-2,884598;0,125515;8,800584;-3,974292;-7,180274;-2,011983;2,357193;0,000000;0,000000
21.07.2021;18:39:53;710,102119;-112,646353;1,752964;1,543020;-4,295344;1,060923;9,310702;-2,972746;-5,980644;-1,228617;1,582279;0,000000;0,000000
22.07.2021;18:39:57;696,911706;-106,257144;3,274009;1,183258;-3,398081;3,647224;6,753217;-5,708958;-7,044358;-1,207554;2,584103;0,000000;0,000000
23.07.2021;18:39:58;694,887948;-86,697714;4,260439;1,490115;-2,036521;-0,666197;9,726763;-3,699543;-5,442957;-1,887508;1,137736;0,000000;0,000000
26.07.2021;18:39:56;691,405363;-84,266762;1,906013;1,111707;-0,445160;-1,065025;5,141773;-1,013468;-8,519424;-3,529865;2,832409;0,000000;0,000000
27.07.2021;18:39:56;695,203060;-74,970144;-6,714363;1,833706;-0,025622;-0,019502;4,660981;0,651129;-5,855992;-5,208118;1,927732;0,000000;0,000000
28.07.2021;18:39:50;696,894788;-79,177876;-9,484886;2,237381;-2,794524;-2,838759;7,000141;2,841215;-4,010091;-3,796197;1,249081;0,000000;0,000000
29.07.2021;18:39:58;697,277063;-76,275128;-9,317996;2,424309;-2,523983;-2,024294;5,592132;4,874145;-4,434206;-3,674102;0,964535;0,000000;0,000000
30.07.2021;18:39:59;695,266450;-67,179930;-16,477366;2,787247;-2,098747;-2,342651;3,844378;4,121491;-2,670229;-3,422787;1,154149;0,000000;0,000000
02.08.2021;18:39:59;708,397806;-79,173308;-26,976729;3,276890;-4,060716;-3,491062;5,108066;6,794517;-2,308557;-3,237951;1,013178;0,000000;0,000000
03.08.2021;18:39:59;713,771393;-85,328611;-21,695855;3,563231;-7,095757;-2,601213;7,519320;4,840482;-2,113527;-3,739877;1,034065;0,000000;0,000000
04.08.2021;18:39:59;717,477385;-87,872295;-20,817913;3,704956;-3,565104;-2,292337;4,911800;4,258109;-2,963818;-2,616842;1,551316;0,000000;0,000000
05.08.2021;18:39:58;718,844175;-90,900085;-22,403274;3,914539;-4,524348;-0,022137;4,157851;3,655849;-1,678706;-1,871947;1,156409;0,000000;0,000000
06.08.2021;18:39:55;726,809785;-97,015926;-27,178795;4,148841;-6,905140;-2,015298;7,398682;4,108863;-1,927333;-2,054408;0,656029;0,000000;0,000000
09.08.2021;18:39:48;735,112172;-105,447653;-27,184171;4,316825;-3,513324;-3,044528;4,858025;4,819882;-0,850370;-2,507986;0,458050;0,000000;0,000000
10.08.2021;18:39:57;737,591704;-106,362602;-26,063486;4,468504;-4,665052;-5,056606;6,218913;7,447797;-0,181413;-4,146921;0,388945;0,000000;0,000000
11.08.2021;18:39:59;742,214079;-111,094091;-27,356551;4,692854;-3,930499;-2,941789;5,122590;5,042621;-0,120696;-2,946850;0,830483;0,000000;0,000000
12.08.2021;18:39:51;741,254147;-109,170444;-24,826996;4,863464;-5,561112;-5,865313;6,510738;7,224107;-0,694616;-2,194754;0,445406;0,000000;0,000000
13.08.2021;18:39:54;738,386143;-106,814228;-24,443573;4,988360;-6,391434;-5,828731;6,750438;7,062858;-2,375278;-3,312584;1,720391;0,000000;0,000000
16.08.2021;18:39:59;741,046358;-107,441456;-38,070685;5,335933;-2,845711;-2,903254;5,034204;5,462581;-2,592295;-4,182923;1,224754;0,000000;0,000000
17.08.2021;18:39:59;755,355050;-120,498010;-59,334534;5,614788;-1,774650;-2,395372;3,226529;5,266780;-3,417388;-4,368016;1,684442;0,000000;0,000000
18.08.2021;18:39:58;762,670816;-130,599577;-65,255611;5,717970;-3,964095;-4,656743;2,798672;8,143530;-1,731907;-3,771956;1,171880;0,000000;0,000000
19.08.2021;18:39:56;773,163798;-144,990737;-63,753334;5,747516;-4,433521;-4,872767;3,853933;7,251023;-0,063739;-2,740725;0,555131;0,000000;0,000000
20.08.2021;18:39:47;778,575326;-151,267211;-64,372780;5,930982;-3,790883;-4,530186;2,905031;8,451483;-0,458947;-3,662319;0,412041;0,000000;0,000000
23.08.2021;18:39:51;779,763144;-153,887665;-56,788190;6,039217;-4,184977;-5,116020;2,201213;8,024520;-0,538539;-2,677077;0,292767;0,000000;0,000000
24.08.2021;18:39:57;780,547461;-155,526835;-49,822124;6,052501;-3,370825;-4,733830;2,425289;7,831310;-0,026584;-2,747482;-0,367227;0,000000;0,000000
25.08.2021;18:39:57;779,080063;-155,099340;-41,666066;6,124552;-5,563409;-6,166326;3,801866;7,846899;-0,887784;-2,978546;0,707505;0,000000;0,000000
26.08.2021;18:39:59;775,420331;-147,533628;-31,309198;6,120660;-5,729041;-6,224485;5,257419;9,604875;0,678852;-2,543905;-1,140150;0,000000;0,000000
27.08.2021;18:39:59;764,785454;-138,375947;-23,257635;6,164171;-4,751682;-5,073529;5,048734;8,686802;-0,810842;-3,359559;0,509376;0,000000;0,000000
30.08.2021;18:39:48;763,752350;-140,318922;-16,403622;6,062722;-6,227324;-6,181073;5,734130;9,477087;-0,218705;-2,680821;0,188723;0,000000;0,000000
31.08.2021;18:39:46;760,253971;-134,145745;-16,576742;6,091975;-4,898758;-4,830486;5,093528;7,626266;-1,802260;-3,362131;0,594521;0,000000;0,000000
01.09.2021;18:39:57;755,871911;-128,258452;-15,597278;6,083687;-5,483836;-4,940343;6,555412;6,932016;-1,388465;-2,975271;0,478079;0,000000;0,000000
02.09.2021;18:39:56;764,176332;-126,884277;-29,685485;6,322605;-4,722848;-1,774587;5,787591;4,896531;-2,324381;-2,290769;0,650871;0,000000;0,000000
03.09.2021;18:39:47;766,912467;-128,397732;-37,976110;6,455735;-5,312151;-2,409502;6,683285;5,354457;-3,113162;-3,300223;0,878539;0,000000;0,000000
06.09.2021;18:39:57;774,470791;-134,910884;-43,236615;6,557431;-7,369728;-2,264663;6,482950;5,655475;-1,625543;-2,898330;1,376988;0,000000;0,000000
07.09.2021;18:39:55;775,022730;-129,747678;-47,995978;6,689819;-4,097715;0,025176;6,745196;5,568751;-1,627333;-4,080971;-0,042080;0,000000;0,000000
08.09.2021;18:39:59;783,922370;-130,941807;-73,266549;6,859842;-3,459905;-0,047655;4,916153;4,730444;-2,970531;-4,691691;1,064927;0,000000;0,000000
09.09.2021;18:39:58;799,069012;-138,959482;-114,007836;6,820694;-1,284512;-0,233986;3,391253;4,074228;-2,653973;-4,749970;0,818955;0,000000;0,000000
10.09.2021;18:39:54;812,515617;-156,430740;-151,615790;6,509446;-3,876482;-3,715023;4,736098;6,676826;-2,134417;-2,240712;0,661694;0,000000;0,000000
13.09.2021;18:39:59;821,149154;-160,773030;-170,823072;6,633153;-2,632386;-2,519845;3,971674;5,641377;-1,027903;-3,657749;0,015776;0,000000;0,000000
14.09.2021;18:39:58;827,934251;-166,387527;-171,701688;6,845031;-3,261418;-5,529749;4,452936;5,695231;-0,850475;-2,549058;0,479101;0,000000;0,000000
15.09.2021;18:39:19;834,813720;-171,665361;-171,701824;6,801555;-2,278316;-2,448499;1,746293;2,612463;2,515037;-2,425196;-0,384073;0,000000;0,000000
16.09.2021;18:39:50;840,659603;-174,271598;-178,903720;6,768917;-0,046106;-0,229746;0,484190;1,279417;2,254765;-2,956666;-0,341578;0,000000;0,000000
17.09.2021;18:39:57;844,951027;-178,150363;-186,340114;6,810995;-1,216192;-1,231234;0,430014;1,155474;3,914425;-2,373529;-0,466227;0,000000;0,000000
20.09.2021;18:39:58;849,895426;-174,286949;-176,364320;7,245061;-1,134176;-2,456706;0,024790;0,982598;3,135094;-0,583569;-0,523573;0,000000;0,000000
21.09.2021;18:39:57;848,973904;-173,895965;-173,577687;7,477513;-0,074257;-0,356898;0,636560;1,697725;2,288528;-3,551332;0,765328;0,000000;0,000000
22.09.2021;18:39:51;851,763426;-179,104329;-166,851974;7,576106;-0,033470;-0,496774;0,741794;1,108698;0,542626;-2,558554;-0,287436;0,000000;0,000000
23.09.2021;18:39:56;856,483818;-176,805270;-165,554530;7,611008;0,070537;2,001058;2,118451;1,394212;-0,018630;-3,121658;-0,348361;0,000000;0,000000
24.09.2021;18:39:59;862,602258;-178,106213;-168,456422;7,434830;-0,032919;-0,012595;1,229982;2,011028;0,326414;-2,428977;-0,335068;0,000000;0,000000
27.09.2021;18:39:41;862,531161;-178,116584;-167,113598;7,492324;-0,025261;0,281383;0,923789;1,566914;1,942440;-2,587465;0,794489;0,000000;0,000000
28.09.2021;18:39:56;859,332766;-176,279182;-157,114488;7,675480;-0,242971;-1,615085;1,370892;2,474279;0,873094;-0,211326;-0,420765;0,000000;0,000000
29.09.2021;18:39:57;855,413872;-170,819209;-157,280027;7,888261;0,057480;0,008424;0,548869;0,812837;0,075662;-0,507218;-0,762140;0,000000;0,000000
30.09.2021;18:39:58;860,785665;-174,182005;-155,020855;7,890517;-1,076771;-0,018755;1,756773;2,359192;1,517419;-2,934113;0,560277;0,000000;0,000000
01.10.2021;18:39:58;862,885704;-178,441531;-145,629999;7,993358;-5,548421;1,471971;4,140887;4,033966;0,875238;-0,775556;-0,319517;0,000000;0,000000
04.10.2021;18:39:59;864,060008;-171,819386;-125,999829;8,394062;-2,598607;-1,055842;3,400215;4,349615;0,628892;-0,312096;0,517478;0,000000;0,000000
05.10.2021;18:39:59;868,391446;-169,467135;-95,027939;8,642210;-7,311865;-2,007507;5,494574;6,115887;2,114808;-2,917906;-0,465815;0,000000;0,000000
06.10.2021;18:39:57;856,788992;-165,751942;-57,144916;8,788820;-17,508957;1,364220;9,050083;8,325346;3,891238;-0,978775;-1,416202;0,000000;0,000000
07.10.2021;18:39:58;826,936064;-136,288272;-44,864115;9,158332;-12,649815;-0,010016;8,840221;6,608365;2,786347;-3,250419;-0,070894;0,000000;0,000000
08.10.2021;18:39:47;822,436368;-135,035593;-38,605698;9,275539;-10,194874;0,039303;7,264143;5,285261;0,666357;-3,075534;0,493817;0,000000;0,000000
11.10.2021;18:39:57;824,518892;-134,940359;-37,387349;9,309978;-12,452729;4,208135;7,700635;5,048776;1,692841;-1,370421;-0,340037;0,000000;0,000000
12.10.2021;18:39:59;822,241562;-132,942147;-27,182211;9,301356;-10,635870;3,076786;6,950701;6,528957;1,280347;-2,324169;0,338941;0,000000;0,000000
13.10.2021;18:39:59;813,179749;-125,163436;-24,291547;9,386867;-6,700680;0,673202;6,072744;7,081644;1,470132;-4,742099;-0,045404;0,000000;0,000000
14.10.2021;18:39:41;807,107251;-117,500959;-30,857162;9,532267;-6,751248;-1,864636;6,255112;6,348285;1,255803;-3,326168;0,382453;0,000000;0,000000
15.10.2021;18:39:59;811,032337;-121,326739;-27,340491;9,601585;-8,199828;-2,290543;5,145735;8,623362;2,055174;-2,846633;-0,322347;0,000000;0,000000
18.10.2021;18:39:58;817,168345;-123,500364;-18,640871;9,563126;-10,927389;-3,260380;8,250534;10,519771;2,879013;-2,782478;-0,641024;0,000000;0,000000
19.10.2021;18:39:56;804,625443;-113,498250;-3,046276;9,474970;-9,936562;-2,818446;7,973731;10,400382;2,923466;-2,816639;-1,105027;0,000000;0,000000
20.10.2021;18:39:58;796,343961;-102,507227;11,043479;9,182554;-11,908543;0,999851;7,891775;7,504251;3,786922;-2,987362;-2,409071;0,000000;0,000000
21.10.2021;18:39:58;794,647560;-104,389176;44,717422;8,438645;-17,137972;0,673334;12,789121;11,420275;3,334371;-3,255512;-2,801895;0,000000;0,000000
22.10.2021;18:39:54;762,505318;-60,497071;92,196115;6,050939;-21,014484;-5,188422;13,972450;16,909303;5,912752;-3,058106;-2,916119;0,000000;0,000000
25.10.2021;18:39:56;759,461770;-79,088093;174,124205;1,208871;-0,261031;-1,640518;1,171038;2,333851;2,826580;-2,806488;0,503444;0,000000;0,000000
26.10.2021;18:39:57;758,925972;-71,777356;189,572866;0,997573;-0,046662;1,035578;-0,072184;-1,697515;4,775924;0,440575;0,442124;0,000000;0,000000
27.10.2021;18:39:55;762,665094;-93,995542;205,689800;0,856744;-2,450700;-1,826921;4,458417;1,789060;-0,205112;-1,295053;-1,156759;0,000000;0,000000
28.10.2021;18:39:58;768,487360;-88,724654;267,040474;0,968112;-0,044850;-0,044212;-0,660099;-1,426480;0,945762;-0,595143;-1,054024;0,000000;0,000000
29.10.2021;18:39:57;767,130517;-91,496663;269,580914;0,900494;-0,054942;0,899420;0,154847;-1,210596;1,711761;1,519712;0,876586;0,000000;0,000000
01.11.2021;18:39:59;791,801663;-130,073010;230,376771;0,532724;-0,013662;0,410388;-4,523528;0,340637;4,253342;1,778839;-0,664393;0,000000;0,000000
02.11.2021;18:39:58;788,455047;-119,555423;233,941769;0,656036;-1,037450;1,073860;-0,029899;0,012428;3,217607;1,088588;-1,555665;0,000000;0,000000
03.11.2021;18:39:38;787,903572;-112,691937;252,586146;0,812015;-2,349930;-0,146821;3,471463;-0,992713;-0,516037;-0,863819;-1,913240;0,000000;0,000000
05.11.2021;18:39:57;786,192793;-148,216220;288,110785;0,602361;-1,628850;1,040630;0,976853;-0,083765;2,458234;1,492837;-0,881031;0,000000;0,000000
08.11.2021;18:39:59;768,546899;-89,609792;281,929259;0,827688;-0,331197;0,558023;2,617968;-1,097276;-0,322893;0,312793;-0,306231;0,000000;0,000000
09.11.2021;18:39:44;759,863686;-65,116945;253,106970;0,835429;-1,133286;-0,943385;2,332671;-1,575147;0,775759;0,472716;-0,011269;0,000000;0,000000
10.11.2021;18:39:44;750,570365;-27,667311;225,871809;1,060810;-0,464796;-1,402502;1,058179;-1,490574;-0,773669;-0,021194;-0,017040;0,000000;0,000000
11.11.2021;18:39:56;752,937645;-15,180405;163,003731;1,230985;-2,118821;-2,289709;1,633741;1,057953;-0,196647;-2,198224;0,566186;0,000000;0,000000
12.11.2021;18:39:59;758,658805;-43,903361;225,484529;1,073972;-1,257034;-0,819481;0,707975;-0,780972;-1,113449;-1,288911;0,359531;0,000000;0,000000
15.11.2021;18:39:54;779,294017;-87,115063;214,506774;0,678293;-0,085376;0,981692;-1,570165;1,352177;4,127148;-1,192097;-1,478548;0,000000;0,000000
16.11.2021;18:39:56;772,988677;-38,920742;205,332899;1,141617;-0,026854;0,920785;-0,515604;-0,698943;4,312391;-1,533401;-0,895739;0,000000;0,000000
17.11.2021;18:39:24;771,399164;-36,035215;203,789657;1,171591;-0,013912;0,452453;0,013575;0,438176;3,942133;-1,193517;-1,473358;0,000000;0,000000
18.11.2021;18:39:52;764,006556;-7,382801;230,752456;1,544099;-0,008765;-0,152297;-0,018066;-0,396157;0,487985;-0,578101;0,624042;0,000000;0,000000
19.11.2021;18:39:56;760,617649;1,721979;239,785781;1,745945;0,011378;0,016795;0,431509;0,943653;0,635788;-1,078509;0,909481;0,000000;0,000000
22.11.2021;18:39:53;781,627656;-9,884355;261,381776;1,639526;-4,086541;0,120153;3,313585;2,002971;2,329438;0,948808;-0,266630;0,000000;0,000000
23.11.2021;18:39:55;758,499639;45,005905;262,674789;2,206873;-5,478918;0,018085;3,979800;1,471977;1,784085;1,696364;1,757960;0,000000;0,000000
24.11.2021;18:39:51;764,770220;15,150532;290,439962;1,760363;-0,010838;-0,370076;-0,567311;-0,849670;-0,980927;-1,032512;1,674224;0,000000;0,000000
25.11.2021;18:39:57;759,335316;-10,873188;322,138057;1,537268;-0,100764;0,725633;0,160676;-1,349234;-0,596703;-0,581496;1,238398;0,000000;0,000000
26.11.2021;18:39:57;761,551362;-6,517807;303,670015;1,552675;-0,001166;0,254912;0,065290;-0,752427;-0,422149;-1,113358;0,286379;0,000000;0,000000
29.11.2021;18:39:53;768,941054;-51,509272;303,985454;1,151720;-0,097760;0,604038;0,370861;-3,525668;4,075153;0,514202;-1,158858;0,000000;0,000000
30.11.2021;18:39:59;771,780932;-46,874977;293,048991;1,136294;0,009420;-0,154780;-1,199211;-0,999660;0,833632;-1,160003;0,495293;0,000000;0,000000
01.12.2021;18:39:56;774,493266;-57,253490;296,047682;1,176390;-0,252224;-0,511280;0,273686;-0,321091;-0,431173;-1,514263;0,892678;0,000000;0,000000
02.12.2021;18:39:56;782,942792;-38,361086;244,440070;1,106175;0,687925;-0,734588;0,042163;-0,432055;-0,761736;0,387368;0,403058;0,000000;0,000000
03.12.2021;18:39:54;783,761865;-51,252238;261,129088;1,053845;0,011168;-1,399559;1,103766;-0,764108;-1,125845;0,601041;0,666569;0,000000;0,000000
06.12.2021;18:39:54;787,499927;-17,310066;218,683976;1,425748;0,010090;0,153997;0,599039;-2,556713;-2,710139;0,177918;1,423981;0,000000;0,000000
07.12.2021;18:39:59;797,369706;-20,170431;189,286725;1,388553;0,006519;-0,549945;1,756171;-2,600872;0,021514;1,057273;0,316298;0,000000;0,000000
08.12.2021;18:39:57;800,950971;-39,782737;206,695126;1,247557;0,015643;-0,713006;2,006870;-3,528983;1,023797;1,710587;-0,506095;0,000000;0,000000
09.12.2021;18:39:56;797,701153;-56,987171;218,586308;1,086988;-0,010981;-1,469530;1,676918;-0,559652;1,844996;1,063701;-1,253112;0,000000;0,000000
10.12.2021;18:39:58;793,609095;-52,401132;233,646601;1,104298;-0,038146;-1,136712;1,838326;-1,802341;-0,415693;1,028074;0,845041;0,000000;0,000000
13.12.2021;18:39:58;802,181387;-78,554620;242,294501;1,075885;0,039880;-0,508195;1,394388;-3,748223;2,434456;0,906874;-1,024644;0,000000;0,000000
14.12.2021;18:39:56;802,098983;-59,087132;234,800855;1,133376;0,048198;-0,012160;-0,320055;-1,311128;0,054057;-0,719919;-0,654925;0,000000;0,000000
15.12.2021;18:39:59;806,139988;-92,967643;250,444768;0,999976;0,009143;0,030738;0,959043;-1,905509;2,404387;-0,012216;-0,645309;0,000000;0,000000
16.12.2021;18:39:51;794,810332;-81,407393;267,926641;1,094063;0,088888;-0,476442;0,899030;-1,005551;1,511304;1,027233;-0,712316;0,000000;0,000000
17.12.2021;18:39:58;782,272067;-94,407895;315,408573;1,079890;0,015387;-3,168223;2,847842;-1,673835;-1,090704;-1,305290;1,119057;0,000000;0,000000
